arvl_stn_cd,arvl_stn_nm,dptre_stn_cd,dptre_stn_nm,run_ymd_plan,trn_no,trn_plan_arvl_dt,trn_plan_dptre_dt,mrnt_cd,mrnt_nm,run_ymd_info,stn_cd,stn_nm,stop_se_cd,stop_se_nm,trn_arvl_dt,trn_dptre_dt,trn_run_sn,uppln_dn_se_cd,plan_arvl_min,plan_dptre_min,real_arvl_min,real_dptre_min,day_of_week,delay_min,delay_label,travel_min,time_slot,is_weekend,arvl_stn_nm_enc,dptre_stn_nm_enc,mrnt_nm_enc,uppln_dn_se_cd_enc,collected_date
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 07:23:00,1,U,-1.0611341029975996,-1.1182113720667424,532.5,443.0,5,-48.27505827505828,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 07:44:00,2026-03-24 07:46:00,2,U,-1.0611341029975996,-1.1182113720667424,464.0,466.0,5,-152.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 07:59:00,2026-03-24 08:02:00,3,U,-1.0611341029975996,-1.1182113720667424,479.0,482.0,5,-137.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 08:20:00,2026-03-24 08:22:00,4,U,-1.0611341029975996,-1.1182113720667424,500.0,502.0,5,-116.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3901112,서대구,11,여객승하차,2026-03-24 08:29:00,2026-03-24 08:31:00,5,U,-1.0611341029975996,-1.1182113720667424,509.0,511.0,5,-107.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 09:11:00,2026-03-24 09:13:00,6,U,-1.0611341029975996,-1.1182113720667424,551.0,553.0,5,-65.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 09:34:00,2026-03-24 09:36:00,7,U,-1.0611341029975996,-1.1182113720667424,574.0,576.0,5,-42.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 09:58:00,2026-03-24 09:59:00,8,U,-1.0611341029975996,-1.1182113720667424,598.0,599.0,5,-18.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00012,2026-04-25 10:16:00,2026-04-25 07:22:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 10:16:00,,9,U,-1.0611341029975996,-1.1182113720667424,616.0,534.5,5,0.0,0,0.13911287078893947,1,1,1,0,0,1,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 07:50:00,1,D,-1.0275679557470743,-1.023015153064886,552.5,470.0,5,-48.27505827505828,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 08:09:00,2026-03-24 08:10:00,2,D,-1.0275679557470743,-1.023015153064886,489.0,490.0,5,-137.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 08:49:00,2026-03-24 08:51:00,3,D,-1.0275679557470743,-1.023015153064886,529.0,531.0,5,-97.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:30:00,2026-03-24 09:33:00,4,D,-1.0275679557470743,-1.023015153064886,570.0,573.0,5,-56.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 09:52:00,2026-03-24 09:53:00,5,D,-1.0275679557470743,-1.023015153064886,592.0,593.0,5,-34.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 10:04:00,2026-03-24 10:06:00,6,D,-1.0275679557470743,-1.023015153064886,604.0,606.0,5,-22.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00013,2026-04-25 10:26:00,2026-04-25 07:50:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 10:27:00,,7,D,-1.0275679557470743,-1.023015153064886,627.0,545.5,5,1.0,0,-0.05702749663511626,1,1,0,1,0,0,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 08:05:00,1,U,-0.950365817070866,-0.9720171785996059,567.0,485.0,5,-48.27505827505828,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 08:27:00,2026-03-24 08:28:00,2,U,-0.950365817070866,-0.9720171785996059,507.0,508.0,5,-142.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 08:40:00,2026-03-24 08:41:00,3,U,-0.950365817070866,-0.9720171785996059,520.0,521.0,5,-129.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:00:00,2026-03-24 09:03:00,4,U,-0.950365817070866,-0.9720171785996059,540.0,543.0,5,-109.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 09:24:00,2026-03-24 09:26:00,5,U,-0.950365817070866,-0.9720171785996059,564.0,566.0,5,-85.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 09:50:00,2026-03-24 09:52:00,6,U,-0.950365817070866,-0.9720171785996059,590.0,592.0,5,-59.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 10:14:00,2026-03-24 10:17:00,7,U,-0.950365817070866,-0.9720171785996059,614.0,617.0,5,-35.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00014,2026-04-25 10:49:00,2026-04-25 08:05:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 10:53:00,,8,U,-0.950365817070866,-0.9720171785996059,653.0,549.5,5,4.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 08:02:00,1,D,-0.9604356612460235,-0.99581623335007,575.5,482.0,5,-48.27505827505828,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 08:18:00,2026-03-24 08:20:00,2,D,-0.9604356612460235,-0.99581623335007,498.0,500.0,5,-148.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 08:43:00,2026-03-24 08:45:00,3,D,-0.9604356612460235,-0.99581623335007,523.0,525.0,5,-123.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 09:07:00,2026-03-24 09:09:00,4,D,-0.9604356612460235,-0.99581623335007,547.0,549.0,5,-99.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 09:33:00,2026-03-24 09:35:00,5,D,-0.9604356612460235,-0.99581623335007,573.0,575.0,5,-73.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:56:00,2026-03-24 09:59:00,6,D,-0.9604356612460235,-0.99581623335007,596.0,599.0,5,-50.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 10:18:00,2026-03-24 10:19:00,7,D,-0.9604356612460235,-0.99581623335007,618.0,619.0,5,-28.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 10:31:00,2026-03-24 10:32:00,8,D,-0.9604356612460235,-0.99581623335007,631.0,632.0,5,-15.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00015,2026-04-25 10:46:00,2026-04-25 07:58:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 10:54:00,,9,D,-0.9604356612460235,-0.99581623335007,654.0,575.5,5,8.0,1,0.07373274831425422,1,1,0,1,0,0,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 08:39:00,1,U,-0.7623953924679241,-0.8564217698116375,597.0,519.0,5,-48.27505827505828,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 09:00:00,2026-03-24 09:02:00,2,U,-0.7623953924679241,-0.8564217698116375,540.0,542.0,5,-165.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 09:13:00,2026-03-24 09:15:00,3,U,-0.7623953924679241,-0.8564217698116375,553.0,555.0,5,-152.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:32:00,2026-03-24 09:34:00,4,U,-0.7623953924679241,-0.8564217698116375,572.0,574.0,5,-133.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 10:13:00,2026-03-24 10:16:00,5,U,-0.7623953924679241,-0.8564217698116375,613.0,616.0,5,-92.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 10:34:00,2026-03-24 10:36:00,6,U,-0.7623953924679241,-0.8564217698116375,634.0,636.0,5,-71.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 11:04:00,2026-03-24 11:06:00,7,U,-0.7623953924679241,-0.8564217698116375,664.0,666.0,5,-41.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900023,서울,11,여객승하차,2026-03-24 11:26:00,2026-03-24 11:29:00,8,U,-0.7623953924679241,-0.8564217698116375,686.0,689.0,5,-19.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900361,행신,3900114,부산,2026-04-25,00016,2026-04-25 11:45:00,2026-04-25 08:39:00,01,경부선,20260324,3900361,행신,05,종착,2026-03-24 11:45:00,,9,U,-0.7623953924679241,-0.8564217698116375,705.0,599.5,5,0.0,0,0.26987311573830997,1,1,2,0,0,1,20260320
3900114,부산,3900361,행신,2026-04-25,00017,2026-04-25 11:16:00,2026-04-25 08:30:00,01,경부선,20260324,3900361,행신,01,시발,,2026-03-24 08:30:00,1,D,-0.8597372194944476,-0.8870205544908056,618.0,510.0,5,-48.27505827505828,0,0.051939374156025814,1,1,0,2,0,0,20260320
3900114,부산,3900361,행신,2026-04-25,00017,2026-04-25 11:16:00,2026-04-25 08:30:00,01,경부선,20260324,3900023,서울,11,여객승하차,2026-03-24 08:51:00,2026-03-24 08:59:00,2,D,-0.8597372194944476,-0.8870205544908056,531.0,539.0,5,-145.0,0,0.051939374156025814,1,1,0,2,0,0,20260320
3900114,부산,3900361,행신,2026-04-25,00017,2026-04-25 11:16:00,2026-04-25 08:30:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 09:49:00,2026-03-24 09:52:00,3,D,-0.8597372194944476,-0.8870205544908056,589.0,592.0,5,-87.0,0,0.051939374156025814,1,1,0,2,0,0,20260320
3900114,부산,3900361,행신,2026-04-25,00017,2026-04-25 11:16:00,2026-04-25 08:30:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 10:31:00,2026-03-24 10:36:00,4,D,-0.8597372194944476,-0.8870205544908056,631.0,636.0,5,-45.0,0,0.051939374156025814,1,1,0,2,0,0,20260320
3900114,부산,3900361,행신,2026-04-25,00017,2026-04-25 11:16:00,2026-04-25 08:30:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 11:15:00,,5,D,-0.8597372194944476,-0.8870205544908056,675.0,583.0,5,-1.0,0,0.051939374156025814,1,1,0,2,0,0,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 08:50:00,1,U,-0.8194578427938172,-0.8190232552037655,613.5,530.0,5,-48.27505827505828,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 09:12:00,2026-03-24 09:13:00,2,U,-0.8194578427938172,-0.8190232552037655,552.0,553.0,5,-136.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:38:00,2026-03-24 09:40:00,3,U,-0.8194578427938172,-0.8190232552037655,578.0,580.0,5,-110.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 10:01:00,2026-03-24 10:02:00,4,U,-0.8194578427938172,-0.8190232552037655,601.0,602.0,5,-87.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 10:25:00,2026-03-24 10:27:00,5,U,-0.8194578427938172,-0.8190232552037655,625.0,627.0,5,-63.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 11:08:00,2026-03-24 11:11:00,6,U,-0.8194578427938172,-0.8190232552037655,668.0,671.0,5,-20.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00018,2026-04-25 11:28:00,2026-04-25 08:50:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 11:29:00,,7,U,-0.8194578427938172,-0.8190232552037655,689.0,608.0,5,1.0,0,-0.03523412247688785,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 09:05:00,1,U,-0.7489689335677139,-0.7680252807384853,628.5,545.0,5,-48.27505827505828,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 09:28:00,2026-03-24 09:29:00,2,U,-0.7489689335677139,-0.7680252807384853,568.0,569.0,5,-141.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 09:53:00,2026-03-24 09:56:00,3,U,-0.7489689335677139,-0.7680252807384853,593.0,596.0,5,-116.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 10:37:00,2026-03-24 10:41:00,4,U,-0.7489689335677139,-0.7680252807384853,637.0,641.0,5,-72.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 10:57:00,2026-03-24 10:59:00,5,U,-0.7489689335677139,-0.7680252807384853,657.0,659.0,5,-52.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 11:11:00,2026-03-24 11:13:00,6,U,-0.7489689335677139,-0.7680252807384853,671.0,673.0,5,-38.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 11:36:00,2026-03-24 11:38:00,7,U,-0.7489689335677139,-0.7680252807384853,696.0,698.0,5,-13.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00020,2026-04-25 11:49:00,2026-04-25 09:05:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 11:53:00,,8,U,-0.7489689335677139,-0.7680252807384853,713.0,648.0,5,4.0,0,0.030145999997797397,1,1,1,0,0,1,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 09:58:00,1,D,-0.5576418942397194,-0.5878324376278289,663.5,598.0,5,-48.27505827505828,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 10:14:00,2026-03-24 10:16:00,2,D,-0.5576418942397194,-0.5878324376278289,614.0,616.0,5,-152.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 10:40:00,2026-03-24 10:41:00,3,D,-0.5576418942397194,-0.5878324376278289,640.0,641.0,5,-126.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 11:03:00,2026-03-24 11:05:00,4,D,-0.5576418942397194,-0.5878324376278289,663.0,665.0,5,-103.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 11:30:00,2026-03-24 11:31:00,5,D,-0.5576418942397194,-0.5878324376278289,690.0,691.0,5,-76.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 11:53:00,2026-03-24 11:55:00,6,D,-0.5576418942397194,-0.5878324376278289,713.0,715.0,5,-53.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900895,경주,11,여객승하차,2026-03-24 12:13:00,2026-03-24 12:15:00,7,D,-0.5576418942397194,-0.5878324376278289,733.0,735.0,5,-33.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900896,울산,11,여객승하차,2026-03-24 12:27:00,2026-03-24 12:28:00,8,D,-0.5576418942397194,-0.5878324376278289,747.0,748.0,5,-19.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00021,2026-04-25 12:46:00,2026-04-25 09:58:00,01,경부선,20260324,3900114,부산,05,종착,2026-03-24 12:50:00,,9,D,-0.5576418942397194,-0.5878324376278289,770.0,657.0,5,4.0,0,0.07373274831425422,1,1,0,1,0,0,20260320
3900023,서울,3900114,부산,2026-04-25,00022,2026-04-25 11:53:00,2026-04-25 09:26:00,01,경부선,20260324,3900114,부산,01,시발,,2026-03-24 09:26:00,1,U,-0.7355424746675038,-0.6966281164870931,687.5,566.0,5,-48.27505827505828,0,-0.15509768034714413,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00022,2026-04-25 11:53:00,2026-04-25 09:26:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 10:05:00,2026-03-24 10:07:00,2,U,-0.7355424746675038,-0.6966281164870931,605.0,607.0,5,-108.0,0,-0.15509768034714413,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00022,2026-04-25 11:53:00,2026-04-25 09:26:00,01,경부선,20260324,3901112,서대구,11,여객승하차,2026-03-24 10:15:00,2026-03-24 10:16:00,3,U,-0.7355424746675038,-0.6966281164870931,615.0,616.0,5,-98.0,0,-0.15509768034714413,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00022,2026-04-25 11:53:00,2026-04-25 09:26:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 10:56:00,2026-03-24 10:59:00,4,U,-0.7355424746675038,-0.6966281164870931,656.0,659.0,5,-57.0,0,-0.15509768034714413,1,1,1,0,0,1,20260320
3900023,서울,3900114,부산,2026-04-25,00022,2026-04-25 11:53:00,2026-04-25 09:26:00,01,경부선,20260324,3900023,서울,05,종착,2026-03-24 11:57:00,,5,U,-0.7355424746675038,-0.6966281164870931,717.0,644.5,5,4.0,0,-0.15509768034714413,1,1,1,0,0,1,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900023,서울,01,시발,,2026-03-24 10:30:00,1,D,-0.4636566819382485,-0.4858364886972686,681.5,630.0,5,-48.27505827505828,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900883,광명,11,여객승하차,2026-03-24 10:46:00,2026-03-24 10:48:00,2,D,-0.4636566819382485,-0.4858364886972686,646.0,648.0,5,-148.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900884,천안아산,11,여객승하차,2026-03-24 11:10:00,2026-03-24 11:12:00,3,D,-0.4636566819382485,-0.4858364886972686,670.0,672.0,5,-124.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900280,오송,11,여객승하차,2026-03-24 11:23:00,2026-03-24 11:25:00,4,D,-0.4636566819382485,-0.4858364886972686,683.0,685.0,5,-111.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900073,대전,11,여객승하차,2026-03-24 11:40:00,2026-03-24 11:43:00,5,D,-0.4636566819382485,-0.4858364886972686,700.0,703.0,5,-94.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900894,김천구미,11,여객승하차,2026-03-24 12:07:00,2026-03-24 12:08:00,6,D,-0.4636566819382485,-0.4858364886972686,727.0,728.0,5,-67.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
3900114,부산,3900023,서울,2026-04-25,00023,2026-04-25 13:14:00,2026-04-25 10:28:00,01,경부선,20260324,3900096,동대구,11,여객승하차,2026-03-24 12:30:00,2026-03-24 12:32:00,7,D,-0.4636566819382485,-0.4858364886972686,750.0,752.0,5,-44.0,0,0.051939374156025814,2,1,0,1,0,0,20260320
